id	name	followers	popularity	genres
5xNWQgdUZS4YN7xAYItpKi	Chamsom	14085	37	['k-indie']
5IoAhDxIVxXuhZWd1GchB9	Man Ov God	3763	29	[]
7f02bxFbZIOVdSbYRNYvLT	Jerry Di	151348	69	['cubaton', 'dominican pop', 'pop venezolano', 'reggaeton', 'reggaeton flow', 'trap latino']
03MVmfitJTVJIxYmObhQn9	Dyro	193218	50	['complextro', 'dutch edm', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'sky room']
7pcSKgv5UuVxHPVU61q6do	iamsimon	657	36	[]
3RCqYRekSt6ttwZdkFhmnk	Camp Kubrick	3841	42	[]
0iKLXBvCPCn57ndEZvB8Au	Estonian National Male Choir	172	19	['baltic choir']
4qfXzw0awST0h8uB99mLLK	Gerhard Samuel	39	23	[]
6nKqt1nbSBEq3iUXD1Xgz8	Petula Clark	224401	55	['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'easy listening', 'folk', 'folk rock', 'lounge', 'mellow gold', 'merseybeat', 'rock-and-roll']
0A7N9l9mumtC0BbJXk46ds	Bernt Rosengren	498	16	['jazz saxophone', 'swedish jazz']
5uuyQlYs69pw6f60CFhAUf	Arianne Abela	76	13	[]
5nolItm8IpNzhI55yY4PPx	Dödens Dal	301	4	[]
1WLzLvyPtIKHVscQ8rbX1i	Bowling Green John Cephas	963	24	[]
2a0uxJgbvvIRI4GX8pYfcr	J Hus	811689	69	['afroswing', 'grime', 'uk hip hop']
2WSzphbmFHDqz6K17xLjcI	Orsten	8233	48	['electro jazz']
7GquAyY9t5rSmfy4maIGyb	Shanice Green	7419	25	['atlanta indie']
6ihCRApNJtA2jTLA15UYID	Blane Howard	4663	46	['arkansas country']
3M3NalRSyh9ANiouhJweRt	Charly Hübner	927	39	[]
161AC1AVRkIGIMxyj5djFQ	Clutch	427367	59	['alternative metal', 'alternative rock', 'funk metal', 'hard rock', 'modern blues rock', 'stoner metal', 'stoner rock']
7Md7xD1AXk3BJ5Jl21H7fg	Jarki Monno	1051	34	[]
6bEHvxjSrx7TtZcz9y7PPn	Sexy Fi	422	2	[]
4BIgXu3VhBUcX6Y0TOHpoi	Jacob Higgins	158	37	[]
26GKAYYuyr424SdSkr8xlQ	Halloran & Kate	14397	52	['channel pop', 'viral pop']
3epW3XPRivDLEECq50MXCi	Lit Lords	16418	45	['bass trap', 'electronic trap', 'traprun']
7wozU91V443wj9l0YlISmE	Lucy Wainwright Roche	5634	27	['folk']
6cGVZq9WhCCRkTnn4cJYOg	Alessandro Cortini	36122	44	['ambient', 'drone', 'italian experimental', 'italian occult psychedelia', 'modular synth']
6gRgH24HaIxeWUMYUxdCHg	Michael Parloff	27	14	['classical flute']
3LOXsWYvJPnBVnQzCquxAs	Hessian	1051	40	[]
46HzS7yz0c9udVwtbHk1sx	Cochise	167028	75	['plugg', 'vapor trap']
4yiQZ8tQPux8cPriYMWUFP	Gwen Stefani	4823577	78	['dance pop', 'hip pop', 'pop', 'post-teen pop', 'urban contemporary']
2AmAO3IlqP2zaCoh98msPC	Herzeloyde	6889	31	['future bass', 'vapor twitch']
3HmMT81W29LjSKNjl1Iy1s	Shihad	33424	46	['australian alternative rock', 'kiwi rock', 'nz metal']
5Pqc0ZFA20Y9zGJZ3ojUin	Charlie Haden	56383	52	['contemporary jazz', 'contemporary post-bop', 'cool jazz', 'ecm-style jazz', 'jazz', 'jazz double bass', 'jazz fusion', 'vocal jazz']
1he1BT0n6FCx1GBAjaDXZY	Mikael Helasvuo	81	10	['classical flute']
4VXXgTmaDC84nI7BhVEQgR	The Soundflowers	11399	29	[]
5j6TPsEm7BfEUInHCanPLg	Full Woop	1	28	[]
2m62cc253Xvd9qYQ8d2X3d	The Alan Parsons Project	1010047	66	['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'soft rock', 'symphonic rock']
5rHNeRBsUAuq1YOMGZi2Un	Nick Woud	15	0	[]
5XduRGfkKVRVqyEJ0D9trw	Supreme Jubilees	5564	38	['classic soul', 'gospel soul']
0trgWsuHEMtyAtHPW8SZKq	Far East Family Band	4804	16	['japanese prog', 'japanese psychedelic']
3gxGPuGK6DOpv7XVp8V6jG	Slippy	21059	48	['bass trap', 'complextro', 'electro house', 'gaming edm', 'melodic dubstep']
6z99YIGDMuMBXrhiEjd5vQ	William Butler Yeats	1776	10	['poetry']
27M9shmwhIjRo7WntpT9Rp	Frank Turner	311386	60	['acoustic rock', 'folk punk']
4YVV9UBom3Ls7WvEW2Z6nQ	Brown Noise Warriors	9	34	[]
6OJg4GNkAEtu0cfDVRbnjh	Joshua Hedley	9054	37	[]
4rw6zh0NRR8sLOKCXFSsDe	Barra Brown	170	6	['portland indie']
536qHynzDH1QviwhWY9dE3	Loraine James	9774	36	['art pop', 'bass music', 'chamber psych', 'deconstructed club', 'escape room', 'experimental pop', 'microhouse', 'uk experimental electronic']
6IM4lWFpB2575q6CKQTd2I	The Shady Ukulele Band	4739	41	['classify']
1I5Cu7bqjkRg85idwYsD91	Duane Eddy	73692	50	['adult standards', 'brill building pop', 'rock-and-roll', 'rockabilly', 'surf music']
2BugRvdm3aasWYT3VthewW	Habe	3538	37	[]
2nAKP6etu8wXNnezKXgqgg	Viagra Boys	107674	54	['modern rock', 'stockholm indie']
56ZpzAG62hbF97XLdQCy3t	Kidd Thorn	3	29	[]
7sOR7gk6XUlGnxj3p9F54k	half•alive	498337	65	['alt z', 'indie pop', 'modern alternative rock', 'modern rock']
7eMMRGqgtvBvvlnLgD7U5L	Robert Jones	95	18	[]
1OVaGC0CDZaxjcPxclSNmp	Tall Heights	70632	58	['boston folk', 'folk-pop', 'indie anthem-folk', 'indie folk', 'indiecoustica', 'new americana', 'stomp and holler']
5u0dE6Vw509dFP0YK5y8lc	Epic Soundscapes	1666	56	['sound']
5l1PJmnyWyc4zYB5aImAio	Lord Finesse,	446	43	[]
69FykkhiqpzqeSNYRxc8BI	Tiara Thomas	84397	43	['pop r&b']
0gSAxSvAApQc71cTpoXDFu	Tenille Arts	43977	65	['canadian contemporary country', 'contemporary country', 'country pop']
4bykHO1lwZV9vBXbqQTaMH	Remify	50	15	[]
75zhICFfHLHabeEW0ZTlnC	James Vargas	1114	24	['deep smooth jazz']
4Tmi4eRiBmTkJCEJuFnKuP	Jawga Sparxxx	85968	37	['country rap', 'redneck']
17mwzDXKn4ra9cuxXaptwp	Vagabon	54944	47	['indie rock']
0Rl5q2Pq8y9xRbujCpZueF	Harry Pane	5787	35	[]
4quHZr4xLK1tJvsLC1abm0	In Natura	0	0	[]
1ZcfGrGrm9aHnUNVQz3sCY	ProbCause	12246	53	['chicago indie']
5PGUi7TAPu7BpFXoDP6AUK	Emily Gimble	392	24	[]
22JdJVovP3pV9XkGTih01c	Game of Thrones	37345	53	[]
3IG3Ub4ra8AuSxCFDVkVco	Franky Wah	22013	59	['house', 'pop dance', 'uk dance', 'uk house']
5RJFJWYgtgWktosLrUDzff	Griff	115627	71	['alt z', 'dance pop', 'uk pop']
4KH4eOg39KeBpnfSgvIteD	Pretty Vicious	38912	45	['modern alternative rock', 'welsh indie']
7fZssjCP2TtFtrEkZOX1t9	Schammasch	16879	26	['avant-garde black metal', 'swiss black metal', 'swiss metal', 'voidgaze']
2VZNmg4vCnew4Pavo8zDdW	Max Richter	684584	76	['compositional ambient', 'post-minimalism']
3aQtfwbf7RyKEZGB3ZzwrN	Jörg Ewald Dähler	103	28	[]
6PyAzOON3Toc5MPZrZMA5i	Candido	5141	37	['disco']
4y2MA188txnWeMIw9XwaJS	Han All	17931	43	['k-indie', 'korean pop']
5DnSgdQvmYD6yU1Sp7Ik56	Blake Aaron	3631	42	['smooth jazz']
2PagBkTVHoKFjuxtCJp3As	Crackazat	10628	43	['deep house', 'disco house', 'funky house', 'soulful house', 'uk house']
73LVVE6OYOwlXlIJAFNJdR	Fallon	1305	46	[]
0VnIScjCdDU0cmMZTTEnrf	Jenifer Tremblay	87	40	[]
0V2oXYR7DtrZAEFeILRW2r	Lvbel C5	64744	72	['turkce drill', 'turkish trap', 'turkish trap pop']
74RET4rCZPTGzhsLjD0i3g	ATLiens	50370	48	['dubstep', 'electronic trap']
5NDfMhB2KVT9uCLuNC79R0	Rudolf Meister	9	7	[]
3KDKJ7Z0kgJrQS1CH43PM4	Hatesonny	4074	51	[]
7q5akGSVEfg0j8IxgbdLN3	Bob Andy & Marcia Griffiths	228	17	[]
0GrXkOv9olscQg0FCluQss	An Imaginal Space	113	14	[]
30UIjoCGuL3Fa5BOc3ayNW	Manu Dibango	57586	49	['afrobeat', 'afropop', 'makossa', 'world']
6wgawaaMNUYaxSMDfXo2ii	Lucky Lucky Pigeons	42	0	[]
2vjeuQwzSP5ErC1S41gONX	CHANMINA	345846	64	['j-rap']
3w18CP1k8zFZb1GfRlPHyK	Maths Time Joy	10375	46	['alternative r&b']
3WGxBKuYawiVOmCwR8FIUC	Super8 & Tab	61402	52	['edm', 'finnish edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']
6MwPCCR936cYfM1dLsGVnl	Motionless In White	892694	70	['alternative metal', 'metalcore']
36wjVsoLUhKVsKHowuy8tn	Jean Fréchette	7	20	[]
1pnscOsCDX2GTRnmxT1l1C	Mi$HNRZ	3831	41	[]
2UPLmtDt8SJtUx6l3PNzYc	Pure Deep Sleep White Noise	25	38	[]
2TTGZUWJg6LIOWsmCEgKCZ	Layone	16966	43	['k-rap']
4QbWweBoGYV4uFUQZeK1cy	Glove	2073	28	['tampa indie']
59FRAcMcsHQupc8lupy5uH	Sleep Sounds of Nature	25766	62	['environmental', 'sleep']
25hkV0FAhcjmadGqi8DNKr	Sam Beam	8678	29	['chamber folk']
1nmiCVZ0sfOQm43MGc9wr5	Takeshi Furukawa	1505	40	['japanese soundtrack', 'video game music']
4XMc1qHObZ7aXQrH5MmbjK	Busty and the Bass	51417	52	['funk', 'retro soul']
5x0R3zoC09GMiRJomoexLV	nimino	6305	48	['new french touch', 'vapor soul', 'vapor twitch']
6aYN4hfugdwIgZlwag93do	Claudio Otelli	10	20	[]
1Zqs11SYTDW5LZAefhqIBk	Honoré de Balzac	283	21	[]
51Y484bYxxydKWYy8MDhqC	Detox	2551	17	[]
4o2cKpvx2MSjV1hrq0XRvF	Hungarian Radio Chorus	1386	40	['hungarian choir', 'hungarian classical performance']
3Cwxen2gjSo1M0dd3CAODs	David Heyes	21	1	['contrabass']
4mAsWDGLUIEdo6imU77WG6	Boomdabash	543762	70	['italian adult pop', 'italian pop', 'italian reggae']
6EWhaIgWq8P6AmvXu1q6U0	Big Love and Little Hollywood	257	37	[]
3nFkdlSjzX9mRTtwJOzDYB	JAY-Z	6457989	88	['east coast hip hop', 'hip hop', 'pop rap', 'rap']
4BGagHmgh8YwhvCuUQinnd	Josh Teskey	7297	44	[]
41JNAYVuPs7zwJbQBQ6tec	Manatee Commune	19278	42	['chillwave', 'vapor soul', 'vapor twitch']
3I0nUy3IPm6o9HegqleVup	CJ McCreery	238	32	[]
1caBfBEapzw8z2Qz9q0OaQ	Asking Alexandria	1697796	71	['melodic metalcore', 'metalcore', 'trancecore', 'uk metalcore']
5dTfHslH6PS97tNNgDwYaC	EB	260	31	[]
3TiISqKS6ESlMQ4WFfZJw2	Johnny Rivers	132472	53	['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'rock-and-roll', 'rockabilly', 'soft rock']
7heUyuJw3gZftFZRa1rV6M	Roy Acuff	36926	38	['appalachian folk', 'bluegrass', 'traditional country', 'traditional folk']
2BPSfZHtSYon5DKvp95xXT	Eberhard Weber	14856	36	['contemporary jazz', 'ecm-style jazz', 'german jazz', 'jazz double bass', 'jazz fusion']
3Gm5F95VdRxW3mqCn8RPBJ	Aminé	1626370	76	['hip hop', 'pop rap', 'portland hip hop', 'rap', 'underground hip hop']
5FepAtUIB5r2ipH0Dejy5s	John West	1061	16	[]
4ZDPNJOOPpGA6bgAYZEYEd	Boy Becomes Hero	1838	24	['deep metalcore']
6YktolrgGPFMwWrmAgf4hu	Global Communication	25197	35	['ambient', 'ambient house', 'intelligent dance music']
4mO4aGO6u29UyR6XLZR9XW	The New Pornographers	171096	51	['alternative rock', 'anti-folk', 'canadian indie', 'indie pop', 'indie rock', 'modern power pop', 'modern rock', 'stomp and holler', 'vancouver indie']
6dMgJ2cftqX4iCnrSLJXHw	Justin E. Bell	993	42	['video game music']
31U8AuKww3USO1uWfUBnlr	Antoine Tamestit	2261	34	['classical performance', 'viola']
16s0YTFcyjP4kgFwt7ktrY	Mayday	1042303	65	['mandopop', 'taiwan pop']
4wdDuxUi2q03Md9qXRWDOD	Tulkas	7331	26	['mexican metal', 'mexican thrash metal', 'new wave of thrash metal']
1yfsPLy6gTevH2f75Q9JU2	Yasuko Hayashi, Antonio Savastano,	5	1	[]
7aRi9OzdA2ciputfuguaPK	Larry Carlton	90590	49	['jazz funk', 'jazz fusion', 'jazz guitar', 'smooth jazz']
0Y2DD9FBXGqo2LkVt2SznE	Sir Ian McKellen	107	0	[]
4qKIiUdFND09cgGOc5kfoR	Eliane Elias	78415	55	['adult standards', 'bossa nova', 'brazilian modern jazz', 'contemporary vocal jazz', 'jazz pop', 'lounge', 'piano mpb', 'vocal jazz']
5mJ9dk76LmAf2WNvvS3bf6	Ida Falk Winland	127	4	[]
6KcJMeHZr0A6XHwAwlmfef	Rome	1899	40	[]
27AzFtMZhRN78bAMPntbpF	Old 97's	72343	49	['alternative country', 'alternative rock', 'country rock', 'dallas indie', 'folk', 'new americana', 'power pop', 'roots rock', 'stomp and holler']
3RW8JTuMBokuKGDPZ1xDWD	Kabysh	11	10	[]
2pcNVmuyTc78ImS2Bny625	The Baron Sisters	143	6	[]
6FIrstf3kHEg3zBOyLpvxD	Ra Ra Riot	192037	52	['baroque pop', 'indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'modern rock', 'piano rock', 'shimmer pop', 'stomp and holler']
6jsH3z7JbQRNQjjmTcy7Wy	Jean-Frédéric Neuburger	201	20	['french classical piano']
2xODNufQxAtc0gmDIhsjkg	GAUPA	11153	35	['dalarna indie']
2iTiSaR023IikZDaOfEIRR	Chester See	71136	47	['viral pop']
3KPP9ZbN4Yu5mEQj2UWRqn	Paper Bird	10726	28	[]
3KQOgtRIeQVHdYFcNHKavs	Dorothy Moore	23282	43	['classic soul', 'southern soul']
3rw1MKkbLTZw46AqC7gRpH	Femme It Forward	3771	52	['alternative r&b', 'indie r&b']
5UkMvdWdewPH7egbTtYPFq	London Conchord Ensemble	154	17	['chamber ensemble']
0U8rq1DeTRYsLCHFm8aB0W	Cedric Burnside Project	1751	19	[]
1H0aWZUg7aOHQmo5h09xso	Speaker Music	1282	12	['experimental techno']
6sURQaIOh6xzO473N3qMai	Gertrude Stein	700	5	['poetry']
1H74HYtrgoflUgbNupSbdP	Nathan Whitehead	3425	40	['soundtrack']
7GcI4qqLnvVY1wlRdRixpx	Cousin Emmy	398	20	['kentucky mountain folk', 'old-time', 'traditional folk']
3W5hlKkJKXp7xY7R7IYfxp	Kyan Palmer	8948	47	['la pop']
49Cw140t9jupn4S3udehoP	Y&T	146993	48	['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock', 'sleaze rock']
6Jf84RbmAz6VX167tcXB15	Tampere Philharmonic Orchestra	406	18	['nordic orchestra', 'orchestra']
2D38buglrcCl9TMZ45tkh1	R. Carlos Nakai	35505	53	['meditation', 'native american', 'native american flute', 'navajo']
4LuuDmiOLGrAHanlvqX5k8	Sömngrus	23	30	[]
4fvzIW1n8V7G1t95O5Q2lB	Selective Sounds TTA	738	33	['sound', 'water']
2LFckOYhr4hG0PtLqHYWkz	White Noise Research	6838	55	['sleep']
62GnBjssWSXBlKvQohT2Bk	The Chordettes	87469	57	['adult standards', 'brill building pop', 'classic girl group', 'doo-wop', 'lounge', 'rock-and-roll', 'vocal harmony group']
1VEzN9lxvG6KPR3QQGsebR	Sonny Rollins	272954	55	['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz saxophone', 'soul jazz']
6mJSP9ISM0Ag4eIRCUO3Ow	The Brook Street Band	1132	28	['baroque ensemble', 'historically informed performance']
3y3000WyBJpDtIGHI5y4FG	Lo Greco Bros Quartet	83	35	[]
1w3ami37vGWx4iqI8hvaCl	Tom Brown	130	19	['relaxative']
04uu8U3I1h26Fp2NBkPTRZ	Sam Tompkins	90880	55	[]
7iKleRyjLc8sVDN551vyiX	L'éclair	16041	41	['neo-psychedelic', 'swiss alternative rock']
2Mi8xPOE8jSOZEeFjxVNdQ	Saito Kinen Orchestra	1024	26	['japanese classical performance', 'japanese orchestra']
3MekbRujJg5VZThubOlrkR	Ninajirachi	12574	42	['aussietronica']
0dwEXtB6gceh7EO7tCsxhD	Giusy Ferreri	541477	66	['classic italian pop', 'italian adult pop', 'italian pop']
5wAkbDfgFUeXzWO4rdPQiG	Blue Boy	11331	48	['classic house']
4Sm4OwmPnnZ6L4EYX4AhOc	Ricco Barrino	1786	36	[]
3JhNCzhSMTxs9WLGJJxWOY	Macklemore	1760139	79	['pop rap', 'seattle hip hop']
1ZU8a8LHba4g0YFAL1PbO9	Shingo Sekiguchi	5529	47	['japanese chillhop']
5l6EjGbVOK3ciVYP20II6p	The Aces	1385	48	[]
74g0xdNndEjFzMKSRFUMNM	Lonnie Johnson	22001	34	['acoustic blues', 'blues', 'country blues', 'jazz blues', 'louisiana blues', 'memphis blues', 'new orleans blues', 'traditional blues']
5jypR313fdSfpa6y1GMLqZ	DRB Lasgidi	7069	41	['alte', 'nigerian pop']
6N9hyojoLChEhlsS8vYnyr	Tony Rice	33887	48	['appalachian folk', 'bluegrass', 'instrumental bluegrass', 'old-time', 'progressive bluegrass']
1UmXXzLSgZlX1gh7zjT730	Rosario Bourdon	32	12	[]
7vgGpuiXdNlCmc994PlMlz	Laureen Conrad	29	51	['instrumental lullaby']
6XMDTpG4mtZWvDlFjRF3XT	Kill Your Idols	9689	27	['hardcore', 'long island punk', 'melodic hardcore', 'nyhc', 'straight edge']
0HZ3FXXgXyKoMHKwKSZOpq	Ron Flatter	31355	49	['deep euro house', 'minimal techno', 'tech house']
4E9w0bms6HcEppFlWjeW2d	Bobbie Gentry	43594	50	['brill building pop', 'country rock']
0LyTHMstvqKiSoqdnnjqix	Mildred Bailey	11599	40	['adult standards', 'big band', 'stride', 'swing', 'torch song', 'vocal jazz']
3L4ZO0ZaSe1qeucpQK8tBR	DJ Neptune	76176	51	['afro dancehall', 'afropop', 'azontobeats', 'nigerian hip hop', 'nigerian pop']
2fNr4ldujwq97v1jWeqs8K	Kai Wachi	72488	56	['bass trap', 'brostep', 'deathstep', 'dubstep', 'edm', 'electro house', 'electronic trap', 'gaming dubstep', 'melodic dubstep']
7BEfMxbaqx6dOpbtlEqScm	Captain & Tennille	292781	59	['adult standards', 'brill building pop', 'bubblegum pop', 'disco', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']
3ywBpweKQY8MosUnAuPAgc	Bonnie Pointer	5652	41	['disco']
3WuT8leyL0ikW55vAra4rD	Goratie	1830	42	[]
4aEnNH9PuU1HF3TsZTru54	Caribou	555574	63	['alternative dance', 'chillwave', 'electronica', 'electropop', 'folktronica', 'indie rock', 'indie soul', 'indietronica', 'intelligent dance music', 'new rave']
6jU2Tt13MmXYk0ZBv1KmfO	Giorgio Moroder	182234	58	['disco', 'italian disco']
4HaU3dFoJU4SRH01OClXep	Andrew Finn Magill	771	21	['irish neo-traditional']
4wQ3PyMz3WwJGI5uEqHUVR	Allman Brothers Band	1157261	70	['album rock', 'blues rock', 'classic rock', 'country rock', 'double drumming', 'electric blues', 'folk rock', 'hard rock', 'jam band', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'southern rock']
1TKaUU8ooBgSW9TlyKsw6k	Fu Manchu	175210	50	['alternative metal', 'palm desert scene', 'space rock', 'stoner rock']
2QGdI8fUEuoVPJ4xuC5NDe	Laura Welsh	33681	48	['gauze pop', 'vapor pop']
7C4sUpWGlTy7IANjruj02I	Peter Gabriel	1198025	68	['album rock', 'art pop', 'art rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock', 'soft rock']
1jtoo2GBoFsIqCqyyzFLos	Punkband	1182	24	[]
1NaX9hqu8YlSxgo8cCoAxl	Pixie Davies	178	45	[]
3PMXHMqW4MNj8usJ0fxAlj	Hey Marseilles	24856	31	['stomp and holler']
0wkgftJympgtHQcvmXmKuu	John Neville	170	16	[]
6HxNJuxe4WHa1XQMLryIjG	COUNTERFEIT.	56118	37	[]
1tuNwD6jDgtcTWWkoh7CHy	Lower Spectrum	6325	24	['fremantle indie']
5FxshnB3eJ2YDn8xN8zDKq	Hannah Kerr	31291	48	['anthem worship', 'ccm', 'christian pop']
2dE5audbkV3o5cKxvM7lBD	Thornhill	52850	50	['australian metalcore', 'australian post-hardcore', 'metalcore']
7EedWEoxpzbiPNkqkDp3Vw	Rachael Sage	5013	23	['ectofolk', 'lilith', 'new wave pop']
3VOSEIirCUzvIiRstw7dlL	Cuth	90	35	['lo-fi jazzhop']
7AJE27ja4FObVGxuaC5mLr	George.Rose	605	34	[]
3kHTdAZm5aaYxF2WowH1nL	Jojo Effect	11615	44	['electro jazz', 'electro swing', 'nu jazz']
6TXM1kV4L8DsDAkAfbOPYk	Ally Brooke	413826	57	['post-teen pop']
48BymVaReLd1fvMqvsBeaW	Peter Parkes	42	29	[]
4hR6Bm9YYtktXzjmKhb1Cn	ericdoa	35083	62	['emo rap', 'glitchcore']
5sXaGoRLSpd7VeyZrLkKwt	Gregory Alan Isakov	555187	68	['indie folk', 'indie pop', 'new americana', 'pop folk', 'stomp and flutter', 'stomp and holler']
4Q1IDfpCe7ZRhPDfqeb5dd	The Unrighteous Brothers	3460	38	[]
2AL02x65Azh5v7Drur4KNp	Maxim Vengerov	31482	39	['classical performance', 'violin']
7KXt61GtLmrIizwZkpZa5C	Maximus	11686	52	['swedish pop rap']
35Of0m0cvpLYrmQ6qd5ocp	One True God	26256	58	['dark clubbing', 'experimental bass']
5DWX4YlV9GN6mKf9MBmbaf	Morpheus	149	49	[]
4pWiNDAaXPa91GM47SM8R8	T.J. Miller	11633	31	['comedy', 'deep comedy', 'new comedy']
40eCNuH12cyxEcIVObqFrG	Nicki Taylor	2987	48	[]
6kTE2t6fPmH5DVe7l91Bdp	Mieneke van der Velden	717	23	['viola da gamba']
6SUhK6ixazmRYIsOcCs5mI	Jaak Gregoor Choir	1	16	[]
1uXHYeD8JQjkaIGvEARs4D	Iya Terra	49205	56	['jawaiian', 'reggae rock', 'west coast reggae']
5v8jlSmAQfrkTjAlpUfWtu	Perry Como	338471	60	['adult standards', 'brill building pop', 'easy listening', 'lounge', 'vocal jazz']
4GMgdB3vwbBOc42hbXEi9p	N.O.R.E.	289416	59	['gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'queens hip hop', 'rap', 'southern hip hop']
4cv2Kp8xNU0IhfSXtS8WIY	Matthew George	10	1	[]
4AqIRTZF6DDmKmdorgFug6	The Vandals	146067	49	['hardcore punk', 'melodic hardcore', 'punk', 'ska', 'ska punk', 'skate punk']
2kMM5v3f7rti00gIbVc1Tk	Heinrich Ignaz Franz von Biber	13348	39	['baroque', 'bohemian baroque', 'classical', 'early music']
1YXxp9FBi4cEJSvFgU4ydk	J&Mock	14	36	['chill out']
0WsQ8QPl9UTebHHDU9ZjMl	Nina Tichman	29	22	[]
3hQOvqk9JfhMXhoeiu437s	Estudios Talkback	4503	33	['chinese traditional']
3Xup3n3w1SnMzIbfqxcK26	Marta Klimasara	114	1	['classical percussion']
2jCGEMSZXMSOImpD8sqo56	Gaetano Donizetti	56507	51	['classical', 'early romantic era', 'italian opera', 'italian romanticism']
6heMlLFM6RDDHRz99uKMqS	RetroVision	75282	60	['edm', 'electro house', 'gaming edm', 'pop dance', 'pop edm']
1isXKlJdwhM1qWvvIMxZja	Ignace Lamar	23	43	[]
4d22O5s2UK1KzIoZRR8NZk	Mitch Ryder and The Detroit Wheels	3723	35	['detroit rock']
5b4C1dg9101DqeDygFHZTE	The Ashton Jones Project	595	19	['modern funk']
3D4qYDvoPn5cQxtBm4oseo	mewithoutYou	117318	50	['dreamo', 'emo', 'indie rock', 'philly indie', 'progressive post-hardcore', 'screamo']
7w1eTNePApzDk8XtgykCPS	Malaa	194171	61	['bass house', 'edm', 'electro house', 'house']
2ohlvFf9PBsDELdRstPtlP	Ferry Corsten	227917	60	['dutch trance', 'edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']
3g3DY4k7sZVhr7qyXHXvtd	Max Beesley's High Vibes	46	13	['acid jazz']
6yMmGdc524t6LunXvGeffb	LACES	1546	35	[]
2ZRbphsQs3y3DLvTpwprJs	Abbey Road	13469	26	['tribute']
6dsM8kgVKhrheuqmDaviZg	Joseph FireCrow	1636	29	['native american']
5Rgh778FK9SlQtBEcNtkqZ	Arthur Beatrice	12837	26	[]
41qsjh7Jp4BeHTH4bxIicd	Andy Ritchie	382	13	['deep comedy', 'new comedy']
5UuRXvPONj8EeWpeppEoAL	Cieri	58	37	[]
6fmq5mv6HnduZdlTOEYBC9	Marcus Miller	197995	50	['electric bass', 'instrumental funk', 'jazz funk', 'jazz fusion']
2YjydjpJfm9VAtiV0XRmkm	Sjaak	28369	61	['dutch hip hop']
1L5pkrtjkNysKt7YJYtLKZ	Walkabout	2859	43	[]
2Kx7MNY7cI1ENniW7vT30N	Norah Jones	2604510	75	['adult standards', 'contemporary vocal jazz', 'jazz pop', 'neo mellow', 'vocal jazz']
2oWyxHNcxMcrvNIHMX2apR	Radio 4	7714	30	['dance-punk']
4fgwzDfvmq8yLpRxdb5kn4	Sergiu Nastasa	43	33	[]
5GNSiWmGlKoycbxC8htQaH	Rain Recorders	1242	55	['sleep', 'water']
5rexG906fVLfq8H9m8J9P9	Alison Mosshart	14463	47	[]
3LUkBWNeAcbLju5dL8poH3	Wayne Fontana	8445	23	['british invasion']
72auy9NefUbGecYVrTiPzq	Ruggero Leoncavallo	7405	43	['classical', 'italian opera', 'italian romanticism']
1mhwtKvBm1ncoOrUtnQUgk	John Dowland	16408	45	['classical', 'early music', 'english renaissance', 'renaissance']
6Gxrp9HRZ43wAEbtZAhNOc	Shade	8814	24	['relaxative']
1SFqXNEGetmMW6VPZseNqy	Kelly Moran	16368	40	['electra', 'experimental classical', 'fourth world', 'mandible', 'new isolationism', 'prepared piano']
5xYPtzEIWBCvHEUbKmuql6	Jennifer Ens Modolo	5	25	[]
3PCJQXCDzJpFPiAYvmQJ98	Havana Swing	2753	30	['gypsy jazz']
3XYnsz11kFrkx8F3upvnE5	Red Garland Trio	11640	38	['bebop', 'cool jazz', 'hard bop', 'jazz', 'jazz trio', 'soul jazz', 'stride']
2n5rNh7Wb7FFhnijzCPfii	Riley Calcagno	144	37	[]
3Qz4LxHr0RXWQqHBaNKJ75	Roberto Pianca	94	9	[]
3iTsJGG39nMg9YiolUgLMQ	Morrissey	831474	64	['britpop', 'madchester', 'new wave', 'permanent wave', 'pop rock', 'rock', 'solo wave']
0IuqAyi5CMgpuyhckrcqNs	Mariss Jansons	13988	49	['classical performance', 'orchestral performance']
0i9MWBqCpPeaJu6rJkrOoA	ACOURVE	32213	43	['korean pop']
6tcyQ0ycaAsYbjhoDOt1jd	Buell Kazee	2322	11	['appalachian folk', 'banjo', 'kentucky mountain folk', 'old-time', 'traditional folk', 'vintage country folk', 'vintage old-time']
3Y3Uh170gXrWMDqx5w47RI	Sabine Reiniger	10	39	[]
6zrOXBaNn0DqJeXxgC2eyH	Houari	5950	64	['pop urbaine']
