playlist_id	playlist_name	playlist_description	playlist_num_tracks	playlist_num_followers
7iUOaMP7iKI22rBNflBwjX	Nelson Mandela Tribute		0	66
0aArwHugPhiiuaL8KxyVXQ	Spotify Global Discoveries		105	403
4nInziu6O7lNV0ucn8w7YV	Spotify Global Hits		147	826
5JOn3LSfpbCrOQ7azB4S6C	New Singles on Spotify	The latest singles on Spotify all in one playlist. Updated weekly.	80	15881
5lMXuhAFbG0xiAw0XiYKAP	Top Dads on Spotify		10	191
4nGMejqlEJh82huRHZ19cE	Top Misquoted Song Lyrics		10	253
6WHZXvb7hEN5w9VMFWPm1x	Keep On Pushing: A Labour Playlist		42	149
5BQyCxfPfCno0PuTqkZUgb	Top Tracks in Kids		25	2300
6dvI9YLz5JyXhoUo0eQJze	Top Tracks in Popculture		55	3613
2Hg4Q2t6mD8PITWKAQCMFD	Top Tracks in Travel		25	5307
7s0efM9c1ZS427tw2B6wEF	Top Tracks in Workout		25	19248
6NjugpbMNtXAtbv3NIbb3j	Spotify House Thursday	The Spotify House 2015 Thursday lineup.	20	464
53yqWl4VM0iD34tl27ABhY	Walter - Dangerous		30	585
08ySLuUm0jMf7lJmFwqRMu	Skyler - Strong		30	138
2nRUp0P50ClCxPibGSfFcL	Hank - Gutsy		30	226
10zBfLMB5ty2Pec5LYRcgI	Jesse - Street Smart		27	452
423y0vzm6cfn0Q1o3JBUDR	Marie - Sassy		29	136
7dRuhLsXe96SgjYtPvMEcL	Walt Jr. - Innocent		28	85
37i9dQZF1DXagb3XZSnOQ8	This Is Iron Maiden	The best of Iron Maiden. All in one playlist.	63	577069
37i9dQZF1DX5J7FIl4q56G	New Metal Tracks	The latest and greatest metal tracks. Cover: Iron Maiden	100	534029
37i9dQZF1DXe6bgV3TmZOL	Adrenaline Workout	If your workout doubles as an outlet for your aggression, this is the playlist for you.	120	1294086
37i9dQZF1DXbl9rMxGEmRC	Black & Dark Metal	A collection of recent tracks from the world of black and dark metal. Cover: Wolves In The Throne Room	100	263531
37i9dQZF1DX1cJWWyylDuw	Deathcore	A collection of the best Deathcore tracks, mixing recent and fresh new tracks. Cover: Lorna Shore	120	282401
37i9dQZF1DX6GRSnGELn7L	Got Djent?	Whether you call it technical, progressive or math metal, it all djents. Cover: Erra	100	177591
37i9dQZF1DWUk47CLxI4Uo	Instrumental Madness	Instrumental only. For the maniacs out there. Cover: pg.lost	130	223554
37i9dQZF1DX9qNs32fujYe	Heavy Metal	Heavy Metal forever. From classics to fresh new tracks, just play it loud! Cover: Helloween	140	549531
37i9dQZF1DWTcqUzwhNmKv	Kickass Metal	Halestorm on top of the biggest Metal playlist!	60	1185614
37i9dQZF1DWXIcbzpLauPS	New Core	This is the new core at its finest. Cover: Crown The Empire	100	498619
37i9dQZF1DWXDJDWnzE39E	Heavy Queens	A salute to all of the women that like it loud & heavy. Cover: Lzzy Hale	80	473332
37i9dQZF1DWWOaP4H0w5b0	Metal Essentials	Want some metal? Better to start with the essentials. Cover: Metallica	60	1111776
37i9dQZF1DWY5ai7gxfuaS	The oTHERS	Explore the most innovative and forward thinking metal of today. Cover: Sullivan King	80	114050
056jpfChuMP5D1NMMaDXRR	Metallica: The Early Years	Companion playlist for the Metallica documentaries.	30	5481
37i9dQZF1DX37bXS7EGI3f	Epic & Melodic	Epic and melodic metal, for the dragonslayer in you! Cover: Rhapsody Of Fire	80	433535
7yza99mVQaqnk4Hqs4T3kq	New Wave Of British Heavy Metal	Companion playlist for the Metallica documentaries.	30	4614
37i9dQZF1DX2LTcinqsO68	Old School Metal	Like the old school sound of metal? Then you'll love this playlist!	140	2035338
37i9dQZF1DX5wgKYQVRARv	Progressive Metal	Fresh and recent tracks from the world of Prog Metal. Cover: Dream Theater	130	272387
37i9dQZF1DXdpVGstUksUC	Stoner Rock	Slow, sludgy stoner rock. You can practically taste the desert dirt in your mouth while listening to these dark blues and rough rock numbers.	100	383074
37i9dQZF1DWZdFtcHGe8ED	Thrashers	All the new tunes in the Thrash world.	120	345673
37i9dQZF1DXbyrUWMp2Tkr	Thrash Metal Essentials	A selection of the greatest Thrash Metal tunes. Cover: Slayer	50	91092
37i9dQZF1DX4jCqmsDQR1i	Metal Empire	Metal tracks all the way from the birth of Metal to today. Cover: Black Sabbath	100	328885
7buHbubC96caOTOSQQJ4pl	Year in Metal 2014	Another great metal year is coming to a close. Explore this year's highlights in metal with this playlist!	116	4942
37i9dQZF1DXdzj8PwvwjTT	Year In Metal 2015	Another great metal year came to a close. Explore the metal highlights of the year with this playlist!	118	5159
37i9dQZF1DX0FNUL0tXob1	Year in Metal 2016	The best metal of 2016!	128	28017
37i9dQZF1DX3HkeE0Yyy1n	Best of 2016: Metal	Looking back at the greatest metal released in 2016.	121	927
37i9dQZF1DXb9DmOVVVkdh	Animal Stories	This story collection is sure to please even the biggest animal lover!	42	60893
37i9dQZF1DX0gxuYiQFvQL	Fairy Tales	A collection of classic tales by beloved Danish author Hans Christian Andersen.	17	52644
37i9dQZF1DXbADqT0j1Cxt	Lullaby Baby	Lull your little ones with piano music.	262	444430
37i9dQZF1DX3uZHsihe90o	Family Folk	A down to earth collection of new and classic folk tunes for kids.	70	190661
37i9dQZF1DWX16Q183eyvd	Hip-Hopscotch & Reggae Recess	Push play on the coolest playlist around, and get ready to jump around.	52	29044
37i9dQZF1DWWVwtV5Pv39d	Your Daily Routine	Songs to help your kids establish a productive daily routine, from waking up and brushing their teeth to potty training, cleaning up, taking a bath, and getting to sleep at night!	63	56126
37i9dQZF1DX6ALixlKf7N8	Once Upon A Time	A collection of fairy tales and kids' stories perfect for bedtime and beyond.	47	114914
37i9dQZF1DX6IZDpJNxVZP	Trick or Treat	Celebrate Halloween at home with these fun tracks	43	44401
2KSySxa7iudjK0IsgFxuaW	We Love Elmo!	It's Elmo's time to shine!	15	163
37i9dQZF1DWXakVTmpoTAP	Father's Day Love	Send your dad some love today!	36	8697
37i9dQZEVXbMnZEatlMSiu	Top 50 - Taiwan	Your daily update of the most played tracks right now - Taiwan.	50	176652
37i9dQZEVXbIVYVBNw9D5K	Top 50 - Turkey	Your daily update of the most played tracks right now - Turkey.	50	701371
5sFZ3M4gXeYScR9VJTyBh2	Lost the Game? Drown Your Sorrows	You can't win 'em all. Drown your sorrows with a cold brew and this drinking playlist.	23	619
37i9dQZF1DWYdLqwKCcDiy	Best of Folk & Americana 2019	Relive the year in roots, with some of the best songs in folk & Americana.	50	12409
37i9dQZF1DXcbAIldMQMIs	text me back	tfw ur crushing so hard it hurts	70	237437
37i9dQZF1DX2UXfvEIZvDK	Modern Chill Rock	Rock to relax. Enjoy!	60	513046
37i9dQZF1DX11ghcIxjcjE	Grunge Forever	Grunge will live forever. Cover: Nirvana	50	990787
37i9dQZF1DX0BZrbvIqxCd	Punk Rock Workout	A mix of punk rock to get you through your workout.	100	515646
37i9dQZF1DXbFRZSqP41al	Rock Your Body	Burn off all those beers from last night.	50	515166
37i9dQZF1DXasneILDRM7B	Pure Pop Punk	Please stand for your personal anthems. Cover: Machine Gun Kelly, YUNGBLUD & Travis Barker	100	732495
37i9dQZF1DXcq57wSefud5	Sunrise Run	You'll be up with the sun and running to this playlist of fast paced feel good tunes!	25	24614
37i9dQZF1DWXEb535ZGeRC	This Is Paul Simon	An essential list of classics from one of the great singer-songwriters of our time.	42	120703
37i9dQZF1DWTlgzqHpWg4m	California Rock State	Bands from and songs about The Golden State. Here's your playlist for California Dreamin'	75	728086
37i9dQZF1DWWqNV5cS50j6	anti pop	not not not pop. featuring new music by binki	150	606150
37i9dQZF1DX6OgmB2fwLGd	Internet People	the internet's playlist—featuring Bktherula	104	960721
37i9dQZF1DWVsh2vXzlKFb	Summer Indie	Indie tunes for t-shirt weather.	80	253604
37i9dQZF1DX8f6LHxMjnzD	Singled Out	If it's buzzing, it's here. The hottest new songs of the week. Cover: Skrillex, Justin Bieber, Don Toliver	40	794773
37i9dQZF1DWY0DyDKedRYY	RADAR US	All the new artists and songs to watch, handpicked by our curators. Featuring Nathy Peluso on the cover.	76	314569
37i9dQZF1DXdwmD5Q7Gxah	Lorem	melodic gems you can send to friends. next up: THE BLOSSOM	157	874243
37i9dQZF1DXbYM3nMM0oPk	Mega Hit Mix	A mega mix of 75 favorites from the last few years!	75	5571466
37i9dQZF1DWUa8ZRTfalHk	Pop Rising	The hits of tomorrow are on Spotify today. Cover: Surfaces & Tai Verdes	85	2282092
37i9dQZF1DWYs83FtTMQFw	Hot Rhythmic	The hottest tracks of today...featuring Jack Harlow, The Kid LAROI, and Lil Nas X.	81	2025439
37i9dQZF1DX3rxVfibe1L0	Mood Booster	Get happy with today's dose of feel-good songs!	76	6799190
37i9dQZF1DX0s5kDXi1oC5	Hit Rewind	Listen to all the tracks you've been missing. Cover: The Weeknd	75	5441042
37i9dQZF1DWU13kKnk03AP	Daily Lift	Get in the zone with these current jams!	100	1869095
37i9dQZF1DX0MLFaUdXnjA	Chill Pop	Keep it low-key with all of today's chill pop. Cover: Tai Verdes	100	507683
37i9dQZF1DX5CdVP4rz81C	Fresh & Chill	Clinton Kane guest curates Fresh & Chill, picking some of his favorites.	99	1101097
37i9dQZF1DXaK0O81Xtkis	soda	shake it up and let it pop! cover: Surfaces	75	180048
37i9dQZF1DXa2PvUpywmrr	Party Hits	A mix of the biggest pop, dance, and hip hop hits. Cover: Doja Cat	75	3956756
37i9dQZF1DWSqBruwoIXkA	sad hour	The latest pop songs that are totally cry worthy.	131	632103
37i9dQZF1DX1dvMSwf27JO	'fit check	absolutely feelin your thrift haul	51	320989
37i9dQZF1DX4FJyIpen2Yf	Hip-Hop Yoga	Listen to these flows during your yoga flow.	50	313921
37i9dQZF1DXbEm2sKzgoJ8	Make Out Jams	Set the mood just right...	89	896952
15wD5DzfOIRx7QnJKDLtav	Austin Pops	Your guide to what's hot in Austin, TX during South By Southwest 2017. Cover: <a href="spotify:artist:4NZvixzsSefsNiIqXn0NDe">Maggie Rogers</a>.	62	3239
37i9dQZF1DX4H3NUOwVLXj	This Is Frank Sinatra	Favorites, hits and deep cuts: this is Francis Albert Sinatra, one of the most popular and influential musical artists of the 20th century.	50	922981
37i9dQZF1DWXmxXDRgAKVq	This Is A$AP Mob	Curated by A$AP Mob in honor of A$AP Yams.	45	189614
37i9dQZF1DX5EkyRFIV92g	This Is Kendrick Lamar	DAMN. The <a href="spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg">rapper</a>'s album was one of the best of 2017. His Black Panther full-length now paves the way in 2018.	39	949222
50l7KMPuO1jMnpofYHCwV1	Austin After Dark	The evening is here in Austin. Time for some music to get it started all over again!	41	1305
37i9dQZF1DWTLlRxFAxbpj	Spring Loaded	You're on Spring Break...turn it up and start acting like it!	42	9046
37i9dQZF1DX7yNDQ30MDO6	This Is Biffy Clyro	The best of Biffy Clyro, all in one place. Mon the Biff!	49	73885
37i9dQZF1DX46HBMApdlID	This Is The Chainsmokers	The essential originals and remixes from Alex & Drew.	48	947092
37i9dQZF1DX6zPl1mbTZSq	This Is Deftones	The best of Deftones, all in one place.	50	152915
37i9dQZF1DWUYsleI0H271	This Is Incubus	The best of Incubus, all in one playlist.	50	167295
37i9dQZF1DXbuvTm9NMIGt	This Is Red Hot Chili Peppers	The best of RHCP, all in one playlist.	50	1516637
37i9dQZF1DX9DuoVJ0dR3g	This Is Silverchair	The best of Silverchair, all in one playlist.	50	44035
37i9dQZF1DX4gScoXV8KpV	This Is Sum 41	All killer, no filler.	50	146621
37i9dQZF1DXcvLz8zARcib	Pop Rock Party Time	Get the party going with these poppy rock tracks!	33	815
37i9dQZF1DWWwzidNQX6jx	70s Rock Anthems	These songs rocked the 70s. Cover: <a href="spotify:artist:1dfeR4HaWDbWqFHLkxsg1d">Queen</a>	100	1332890
37i9dQZF1DWWzBc3TOlaAV	60s Rock Anthems	These songs rocked the '60s. Cover: Jimi Hendrix	101	652087
37i9dQZF1DX56bqlsMxJYR	Classic Oldies	All of the classic hits from the 50s and 60s.	100	671243
37i9dQZF1DXb3m918yXHxA	Yacht Rock	It’s smooth sailing ahead. Ride the wave of these smooth classics.	165	1024802
37i9dQZF1DX1spT6G94GFC	80s Rock Anthems	These songs rocked the 80s. Cover: AC/DC.	100	2019693
37i9dQZF1DWYQEbc2LcIWO	Dinner Unplugged	Enjoy your dinner with some great acoustic tracks.	25	1592
37i9dQZF1DX5kjCvsC5isB	Fierce Femmes	These women are on the rise, and are rocking our worlds right now / Cover: phem	105	180720
37i9dQZF1DX8V6C5Nr1MvC	Rocktail Hour	Unwind and drink up these awesome Rock slow songs	92	133548
2Ky26QAfAYo2Zdlo8MqcdH	Punkcake	Listen the best of punk pop during your breakfast.	20	102
37i9dQZF1DWSJHnPb1f0X3	Cardio	Upbeat dance pop to keep your heart pumping.	100	3338405
37i9dQZF1DX70RN3TfWWJh	Workout	Pop hits to keep your workout fresh.	100	4477036
37i9dQZF1DWViBxWcYEI1b	Contemporary Blend	For those with a taste for both the new and the classic. Cover: Alessia Cara	103	329132
37i9dQZF1DWTypZHlgEy1G	Standards de la Chanson Française	Le patrimoine de la chanson française. Photo : Charles Aznavour	60	221144
37i9dQZF1DX6sa8XjvdJIf	This Is New Found Glory	All the classics in one playlist.	54	32175
37i9dQZF1DX9E92APFiTvV	This Is Rush	A lifetime of legendary tunes courtesy of the holy triumvirate. Rest in peace, Neil Peart.	50	177568
37i9dQZF1DX5kVmFQxhnLW	This Is Michael Bublé	Timeless classics and current hits by the award-winning artist.	50	774008
37i9dQZF1DWVpFvorxSZ6K	This Is Leonard Cohen	All of your favorite songs from the legendary singer-songwriter.	50	371192
37i9dQZF1DX6KE9M7aTCxK	This Is NOFX	All of the classics songs, all in one place.	52	67514
37i9dQZF1DXdJa941ExayM	Punk Unleashed	Maybe it's punk, maybe it's not. Cover: Pretty Sick	80	150951
37i9dQZF1DX3LDIBRoaCDQ	Classic Punk	Classic songs that built the foundations of punk.	50	1101942
37i9dQZF1DXa9wYJr1oMFq	Pop Punk Powerhouses	Get nostalgic with the golden age of pop punk.	50	1968128
37i9dQZF1DX3MU5XUozve7	Skatepark Punks	A mix of new and classic melodic punk songs.	100	649721
37i9dQZF1DX7WJ4yDmRK8R	The Essential Ska	This is the best of ska, new and classic. Cover: Goldfinger	100	281888
37i9dQZF1DX0KpeLFwA3tO	New Punk Tracks	The latest releases from the wide world of punk. Cover: Sophie Powers	80	217246
37i9dQZF1DX3YlUroplxjF	Crash Course	A collision of punk, metal, hardcore and everything in between. Cover: Ice Nine Kills	100	253974
37i9dQZF1DXd6tJtr4qeot	Punk Essentials	Punk rock from the 90s and 00s that you need in your life. Cover: The Offspring	50	740582
37i9dQZF1DX1zG0qRnyaQ3	Political Punks	Punk anthems with strong messages for the masses. Cover: Bad Religion	50	167697
37i9dQZF1DXb2cYklA89lm	Hot Rods & Horror Shows	Fast cars, zombie love, and psychobilly freakouts!	50	119874
37i9dQZF1DXaDzsRodF91I	Covered In Punk	Songs from all genres get a punk rock makeover.	100	262295
37i9dQZF1DXcBkxDaAQX0a	Punk Unplugged	Take a break from distorted guitars and enjoy punk's mellow side. Cover: State Champs	75	288908
37i9dQZF1DXbMYUPb05hjJ	Garage Rock Revival	Classic tracks with roots in post-punk, garage rock, and new wave. Cover: The Strokes	90	539460
37i9dQZF1DX3Gj7nguS95W	Is it New Wave?	New wave took the 70s punk blueprint and ran wild! Cover: Blondie	50	674194
37i9dQZF1DWWpO97CaFM3p	wanderlust	Songs for when you decide societal constructs just aren’t the vibe anymore.	75	55047
37i9dQZF1DWZC2yew0xGiz	Film & TV Favorites: 90s Black Cinema	This month: songs from an iconic era of Black film soundtracks.	39	1137433
37i9dQZF1DXabrEiRjQMgs	Ballet and Beyond	Explore the world of classical dance.	40	181834
37i9dQZF1DX2i24iHGhL24	Pop Covers	Reimagined covers of your favorite pop songs.  Cover: Fletcher	198	29490
35HteeTTB5NE0hsliZ77H1	The Life Eclectic	Yours is no ordinary life. Listen outside the lines.	63	65
2zlFpwRI7aroWy0ecv6O34	Evening Serenades	Wind down for the evening with your special someone and this soothing selection of serenades.	181	585
2idQpnxeioGlOsW66uaQ3U	Flex & Flow	This eclectic, electric-leaning collection is perfect for focusing on your flow and extending your flexibility.	23	128
1oDFttzXiLUJLjMyulUugY	Workday – Zen	Achieve optimal workday zen with this relaxed, meditative mix.	75	311
26AgqJwDHB7p2SKJFHrtte	Keep it Low Key	... and don't take yourself too seriously.	27	108
37i9dQZF1DWUH2AzNQzWua	Acoustic Hits: Oldies but Goodies	Instant classics from yesteryear to now in one sweet mix.	50	3586401
0Tn4EK4iKI58XnvWHuMMm0	Classical Café	Power through your to do list with an affogato and a refreshing mix of chilled classical.	59	1062
37i9dQZF1DWXBq4mDDFnfA	Relaxing Classical Guitar	Relax to the sound of classical guitar.	37	119074
5H22bACwDGRsIQQyE9oy3I	The Grove	Relax in the shade and uncover the best new underground folk and rising Americana.	25	26
1Htq6RhM8B9MgMXdwqgPxW	Fresh Jazz | The New Vanguard	Break out of your routine with trios of tracks from some of the brightest new stars in Jazz.	45	289
6jbGdICAmvGjlURC1gcgRe	Get Lifted	Jazzy soul and rnb ballads to wake you up and lift your mood...	30	139
37i9dQZF1DXc6Umi4GHdr1	Focus Guitar	Free your mind and let your thoughts flow to the sounds of guitar.	56	283533
37i9dQZF1DXa19sXUAHiO1	Good Times, Great Oldies	A classic mix of pop, rock and folk hits from decades past.	61	805456
6juf9A1KL8naPZFa2YngsM	Jazz on the Rocks	Score your cocktail hour with eclectic jazz covers - from Drake to Radiohead.	25	257
5cdRxEiQmawJaraYYEF7Di	#SundayFunday	Infectiously happy hits from years past blended with the best of today's chart toppers.	53	683
2dWfCGZguakRQagX7wM6Mi	#FlashbackFriday	Stay tuned for a fresh mix of flashback hits! This week, party like it's 1999!	50	319
0kVaFpvoi0O4IbyJyEZckU	Amped up.	Psych yourself up for whatever you've got going...	182	1448
5ahhg3aywppGeJs8tXvZOo	The New Standards	Fresh takes on all of your favorite standards.	25	75
2udwObkzQEPQWbUi95SzGM	Up & Out	Escalating folk and chamber pop to pump up your day.	22	128
37i9dQZF1DXaiAJKcabR16	Acoustic Grit	Slide and steel. Set your soundtrack to some moody, gritty blues folk.	62	207362
3vnx7BaCl3YmHrg3WGLedp	Take it Easy	Harmonicas &amp; slide guitars for the win. Chill out with some laid back roots &amp; Americana.	95	963
37i9dQZF1DX4jUyNIMkj6N	Nordic Folk	The best in Scandifolk—from Icelandic blues rock to Norwegicana. Cover: <a href="spotify:artist:0OzR8yVFsezkr01beN2ec0">Monica Heldal</a>	60	149807
5XyoROE7WrTHtvcwFrhzO1	Britfolk	The best in folk and singer songwriter from the UK and Ireland.	15	1505
7iJKTAmd5aP1opVYLB3XJ4	Morning Rituals	Push play on a slowly building mix of indie folk faves as you roll out of bed and get your coffee on...	51	486
5sty33UvgJZzeyfocoOaUV	#MakeitHappen	Get the most out of your day and #makeithappen.	30	77
5LtwydYUv9Um4D2toY3Wzh	Singing in the Shower...	...dancing in the mirror.	41	1970
37i9dQZF1DWUDoJcM4v6Tm	The Wilds	Revel in some key gems and explore the sprawling musical landscape.	106	671016
6zcjhNUkQ6taQK9hxhweCj	Vintage Blues Folk	Deep, dark, gritty, vintage sounds from the best in indie blues folk.	48	423
0aXP5u51kHZiKvxkUPq0IL	Indie Ballads	Score your day with some signature indie ballads.	57	182
25zEHXJzEQZU1eyF6eqEzD	Barista Blend	A rich, mellow blend of hits to see you through your most productive days and cozy nights.	65	108
37i9dQZF1DWU0ScTcjJBdj	Relax & Unwind	Let your worries and cares slip away...	112	3664029
37i9dQZF1DWWMOmoXKqHTD	Songs to Sing in the Car	Sing along and enjoy the drive...	100	9889452
37i9dQZF1DXa2PsvJSPnPf	Front Porch	Sit back, stay awhile, and savor the soft, sweet sounds of this collection.	105	173571
37i9dQZF1DX7tfbjVrTPnV	Americana Icons	Enjoy new and classic releases from icons of folk and Americana. Cover: Rodney Crowell	150	151058
37i9dQZF1DWSlw12ofHcMM	Swagger	Bold tracks packing some serious swagger...	106	1341078
5baU2nNxC8ag8XzlHNsANg	Bring Back the 2000s	All your favorite hits from the decade you love most!	75	6200
0ByLkBLDx1AS5yXJuBTyCd	World Folk	Travel the world through sound – with indie and traditional folk and acoustic from across the globe.	36	121
37i9dQZF1DXbgPVq1ydgmS	Alone on Christmas	'Tis the season to be melancholy.	28	8368
37i9dQZF1DWWTA1Ie7iu8r	Creepy, Stupid, Love	Get your creep on with these freaky 'love' songs.	56	33196
37i9dQZF1DX9GxQjEBVviW	Doo-Wop Dee Doo	​Boogie along to doo-wop's greatest hits.	50	175734
37i9dQZF1DX84kJlLdo9vT	Happy Days	Relive the good ol' days with these cheery 60s and more.	50	564970
6OeIIMFsdtsL9VUyL6PDvX	Indie One Stop	All the hottest current Indie music you need....in one stop.	50	67
37i9dQZF1DX6ziVCJnEm59	Your Favorite Coffeehouse	Curl up in your favorite spot with some sweet, mellow tunes...	125	3882901
37i9dQZF1DX4pAtJteyweQ	Valentine's Day Love	The most romantic tracks of all time, featuring today's hits and all the classics.	124	459446
4qstWgP2KMRSiTY3a1fF2R	Beat Down Your Morning	Get your morning on the ropes with some ANGRY ROCK!	22	948
37i9dQZF1DWZYWNM3NfvzJ	Beast Mode Rock	All the adrenaline you need is right here.  Let's GO!	100	860572
37i9dQZF1DWWGFQLoP9qlv	Legendary	Great songs by indisputable music legends.	70	2960708
2EcSH9oZNzBmGDNqoTdvBJ	Wicked Wives Wine Party	We married women only seem to have about four taste buds left: one for vodka, one for wine, one for cheese, and one for chocolate. This list is for us. Add friends, uncork, and enjoy.	53	353
37i9dQZF1DWT1R6bXL4dyW	The Perfect Italian Dinner	Enjoy the best Italian dinner of your life. Buon Appetito!	44	160252
37i9dQZF1DX5NXVhu59GCz	Acid Blues	Acid blues, psy-blues and the early pioneers of psychedelic rock.	40	109874
37i9dQZF1DWX1UA045EoPG	Summer Heat	Sunny beats and the latest heat to soundtrack your summer.	50	205872
37i9dQZF1DX0uqkwkR49kK	Prog Rock Monsters	A 100-track collection of insanely good progressive rock creations, from classic acts like Rush, Yes, and Genesis to lesser-known international gems. Cover: Rush	100	232769
37i9dQZF1DX0aSJooo0zWR	Fusion Fest	Electrified jazz, complex beats and virtuoso playing. Cover: Chick Corea	88	138196
2Rah43YvyO765e4gACIDef	#Hotmess	Wake up in your makeup? Rock it.	24	75
37i9dQZF1DWVl5gPCRkquk	Chill Folk	Channel some chilled-out back yard vibes.	120	828071
37i9dQZF1DX9crXQ0wuuXE	Roots Revival	A blend of the best from years past—from indie folk and pop grass to roots rock and Americana. Cover: Fleet Foxes	100	527756
5bjjHyKeiGnYdupfr3UUCW	Ultimate Live Jams	Ten hours of ultimate jams —all long, all live.	43	108
37i9dQZF1DWXmUJqjFaQNQ	Short Stories	A collection of classic short stories perfect for a lazy afternoon or relaxing commute.	65	24347
37i9dQZF1DX1L0MDB1OhZy	Audiobooks	Love Books? Free your reading from the tyranny of page and screen with this collection of audiobooks. Follow for frequent additions!	122	232030
37i9dQZF1DX3sMl692aSSY	Editor's Choice: Nonfiction	A fresh and varied selection of nonfiction — updated weekly.	59	7822
37i9dQZF1DX4jokLVYoXC3	Editor's Choice: Fiction	A selection of some of our favorite fiction – featuring short stories, novels, plays, and more.	94	11898
37i9dQZF1DX1pKjqvkDHkD	Margaret Walker	Renowned for her part in the Chicago Black Renaissance, the <a href="spotify:artist:4H2657mM3Y4j6ITcmHOf21">writer</a> reads her own poems and the work of her contemporaries.	52	5578
37i9dQZF1DX451eXIMllLB	Poems for Spring	Odes to springtime...	33	7459
37i9dQZF1DX1DnmMwIpYQk	A Hipster's Guide to Poetry	Modern, eccentric, ironic, progressive, bohemian, experimental, cheeky, romantic... poetry.	30	24119
37i9dQZF1DX1C9bnJXVI4K	A Child's Garden of Verses	Playful poems and amusing rhymes for the young at heart.	41	7064
37i9dQZF1DX7ufqCXkhnSb	La poésie française	Une collection des plus beaux poèmes de la langue française.	46	8356
37i9dQZF1DWSZQ5nlFnjFF	Emily Dickinson	Step from poem to poem — glittering — and distill amazing sense from ordinary meanings.	150	11922
37i9dQZF1DXe8ssiX0naPV	Love Poems	A collection of some of the most romantic and sensual poems in the English language.	36	48744
37i9dQZF1DWX5a9hO78SUQ	Shakespeare: The Poetry	Happy Shakespeare Day & National Poetry Month! Lovely, temperate, devouring... indelible recordings of every Shakespearean poem.	162	23565
37i9dQZF1DWZFQPyPt2dUz	The Selected W. B. Yeats	Within these words, "midnight's all a glimmer, and noon a purple glow..." Classic performances of Yeats' poems alongside the voice of the man himself.	42	5181
37i9dQZF1DX3OlXSlU6epG	The Robert Frost Reading Room	Welcome the voice of Robert Frost and his daughter Lesley Frost into your reading room...	64	10315
37i9dQZF1DWSTOUZR8UoNY	Readings from Dylan Thomas	Listen to poet Dylan Thomas read great works – both his own and those of others.	102	4213
37i9dQZF1DX7R9e00hBCQT	This Is Langston Hughes	The Harlem Renaissance comes alive once more as the <a href="spotify:artist:1mNcebzTg5QlHEY4WYhLSm">innovative poet</a> and his cohorts read and discuss his work.	57	19635
37i9dQZF1DWZDPloxGJ3JZ	The Romantics	Emotional fervor and man's mystic relationship with nature are just a few of the prototypical themes featured in this playlist of Romantic poetry.	100	12582
37i9dQZF1DWWfysDOTP12D	Poetry: In Their Own Voices	Over 70 poems by women read by the authors themselves, featuring Rita Dove, Elizabeth Bishop, Gertrude Stein, and more.	82	82032
37i9dQZF1DXaUR9QvMCPsb	The Beats	Readings from some of the best minds of the beat generation.	211	22346
37i9dQZF1DX2G2VrXHSPQG	Your Alternative	Both Classic and New Songs from Your Favorite Alternative Artists / Cover: The Strokes	100	18488
37i9dQZF1DWU73wUKShGqj	Edna St. Vincent Millay	"My candle burns at both ends; It will not last the night; But ah, my foes, and oh, my friends — It gives a lovely light!"	18	3062
37i9dQZF1DX26cFbtLr0Wn	Modern Poetry	Selections of modern and contemporary poetry, featuring readings from the poets themselves.	170	23379
37i9dQZF1DWZxkZk4wnQ5T	The Victorians	From brooding skepticism and ardent romance to utter whimsy and nonsense, explore the Victorian sensibility, as displayed in some of the era's best poetry.	289	5608
37i9dQZF1DXaIjTCDpbgLL	Action & Adventure	Tales of high action and grand adventures...	71	19076
37i9dQZF1DWY3FN0WeKCeB	The Adventures of Sherlock Holmes	A chronology of Sir Arthur Conan Doyle's best Sherlock Holmes' adventures, followed by rare and vintage radio and audio adaptations.	163	48891
37i9dQZF1DX8uVDy7wwKj9	The Brontës	Settle down with a nice cup of tea and enjoy the novels, stories, poems, and letters of Emily, Charlotte, Anne, and Patrick Branwell Brontë.	139	14316
37i9dQZF1DX3pCvCNjYFEt	Charles Dickens' Classics	Experience the beloved classics of Charles Dickens.	67	16044
37i9dQZF1DXdOlMB0hApiu	The Selected D. H. Lawrence	"...when genuine passion moves you, say what you've got to say, and say it hot." Selected readings of D. H. Lawrence's poetry, novels, short stories, and letters.	84	4380
37i9dQZF1DWVezbGpUvpz7	The Essential Edgar Allan Poe	The essential Poe listening experience, from vintage radio versions to contemporary readings.	66	39752
37i9dQZF1DWWhtNzColB0d	French Literature	Flaubert, Hugo, Balzac, Dumas, Stendhal, Maupassant... audio versions of classic French novels and short stories.	40	16837
37i9dQZF1DWTKyGuxpLg8Z	Blake’s 7: The Audio Series	A collection of Blake's 7 radio dramas, featuring the Audio Adventures and Early Years series.	106	2439
37i9dQZF1DX7QXVqVJ8y93	The H. P. Lovecraft Compendium	You might want to leave a light on when listening to these chilling performances of H. P. Lovecraft's horror fiction....	63	31958
37i9dQZF1DWV1duDvis8iF	Irish Lit	A collection of classic and contemporary Irish short stories, novels, plays, poetry, and historical artifacts in English and Irish.	235	12228
